UserId,ScreenName,EnglishScore,UniversalScore
610376339,_tylerthomson_,0.37,0.29
606440882,brenna_wagnon,0.16,0.08
3131978403,ESO_813,0.24,0.2
85170948,columbus20,0.23,0.33
618701322,ShyIalala,0.41,0.2
2571501535,bryannataylorr,0.18,0.06
3869691677,iRachealJuarez,0.35,0.22
3869790257,KimberleeHoope,0.38,0.26
3790494079,ImaniRutledge_,0.31,0.19
2609313827,_dopepatron,0.26,0.3
3869875756,iDavionRosario,0.31,0.18
3869680043,iJuliaGalloway,0.28,0.19
3869649795,iTraciLynn,0.27,0.2
388688416,jameskensei,0.06,0.04
2281033561,julien_omar,0.19,0.14
425573971,dannnalynnn,0.34,0.23
807783870020128769,suicidaIrose,0.22,0.32
884440422,dylan_livers,0.11,0.1
3121851637,obeyingjauregui,0.25,0.18
710311272,Ryan_Williams33,0.09,0.02
2495519732,spedru,0.37,0.25
715915763383599104,Jaysun99,0.11,0.13
3040511646,NotdanNoThim,0.25,0.21
171722540,deboranetcliff,0.23,0.19
415211244,zachloftis,0.17,0.18
3303790180,AFitzzz31,0.22,0.27
622219995,lillywillett,0.12,0.05
423914495,NiggyNoggDawg,0.18,0.09
174538108,WexfordsOwn,0.19,0.12
2861602569,mollllreags,0.1,0.06
295683438,bsumzzz,0.12,0.08
770768766879793156,jewishinmyarea,0.08,0.02
200700203,keahe_,0.23,0.16
538629212,Thataznkid15,0.17,0.03
864564235082268672,ifloaturboat,0.11,0.05
3031105637,chillprime1,0.25,0.06
905502903707856899,rachelrevisited,0.25,0.21
1391220188,nikki_ju,0.76,0.77
2600317266,jxldy,0.18,0.05
833974248,oliviamassucco,0.08,0.04
1511721972,moreno_boni,0.23,0.19
3388646494,dfoy24,0.21,0.13
714858868,oddfnlex,0.13,0.19
3391282029,liviwoods17,0.24,0.11
1138592274,Natale_Hare,0.12,0.1
3003946918,ZachSlayz,0.15,0.1
443038365,Quickway4,0.38,0.41
743092056,kaitlynn_james1,0.17,0.14
420805491,austinweaver_,0.18,0.09
2919251226,CarlMartillaro,0.18,0.12
363343057,chriistab_xo,0.2,0.03
485353136,JonKish2,0.11,0.09
2874584781,deniselvargas,0.3,0.21
3308871999,dermot_03,0.23,0.13
4927843511,dchs_tennis,0.3,0.3
926518760,sydneyyangel,0.31,0.08
1016633112,HunterSkoczylas,0.15,0.14
325294149,jayBenningg,0.15,0.05
606904425,_hollyrenshaw_,0.14,0.13
521512748,Lynzwilkes,0.3,0.24
429398638,letstesselat3,0.13,0.11
1064928282,_cayote,0.31,0.34
1355805434,cp_40,0.07,0.1
854015491467358212,SIXER_yt,0.37,0.27
1120560769,karlaaventura18,0.2,0.13
154724143,seabassisfishy,0.28,0.32
324612450,Juliet_Jackman,0.22,0.18
588692006,juliaschmittx,0.1,0.04
565915679,AnthonyAnzelmo,0.13,0.04
1173287226,uraLIZrdharry,0.21,0.18
443206610,Jack_Tyn,0.11,0.14
2476035709,ericmayzuh,0.2,0.1
2962228800,seentaylor,0.15,0.1
907657042646663168,shitpponterssay,0.15,0.21
4514940319,mckennap123,0.18,0.22
1512336326,AliceBHart,0.24,0.14
4186733234,shavan_patel16,0.17,0.09
2450606256,nathaniel3__,0.18,0.21
2697331127,kkapranci_,0.36,0.33
2675653368,metz0428,0.19,0.12
781277307709362180,imariftmongeau,0.22,0.1
734832644224077826,ruinthewoman,0.34,0.23
796743384,xLuciii,0.12,0.13
2980231761,shinyshany,0.11,0.08
1687183430,b_rushing8,0.23,0.14
341779148,sabrinaargotte,0.22,0.19
2311216332,shelbyloomis22,0.2675,0.41
2533865028,adam_sagun17,0.19,0.1
327097250,mayalaurennn,0.23,0.22
880640810,arozner2255,0.11,0.07
2971110901,lizzieebhayani,0.13,0.08
399822592,L_SHINNICK,0.22,0.19
2699375382,1emilymartinez,0.28,0.2
1074852367,micahsheeerin,0.26,0.14
2419701682,macisugly,0.26,0.23
4894283691,nightwhite0wl,0.25,0.13
2343162798,BadassAlxx,0.21,0.07
1358468719,dlzzyviolence,0.13,0.14
1452946086,savannxhschultz,0.19,0.15
1388464020,jfd25gio,0.08,0.08
501198729,__vagician,0.18,0.22
700175608010113024,destinyfranz,0.29,0.29
857531286,jamesoncutler,0.2,0.17
2728664472,lynnsvapeshop,0.45,0.32
715212025,tim_for_a_nw_at,0.16,0.08
2455787712,handwrltten,0.29,0.35
450990789,2SCRONG_schmidt,0.34,0.2
272628367,_NICK_FLAIR,0.13,0.14
709840264097992704,Blake3G,0.17,0.1
901091819227758592,trickasstana,0.35,0.17
485390981,AustinCaudillo,0.19,0.14
2415377156,o0JPOW0o,0.11,0.07
866928565,Alynch745,0.2,0.12
1567012550,magellanog,0.15,0.09
820215300,causeimscott,0.19,0.13
909623646112579584,StanBrckhmptn,0.18,0.12
359377010,kayeleebrosseau,0.13,0.07
610431574,WeslehW,0.27,0.23
4759218769,MassimiNatalie,0.26,0.15
56057517,bestweter,0.37,0.35
2691483793,CMeds88,0.3,0.39
1390839530,crispycheesetot,0.12,0.12
709197841617408000,BigCheeto34,0.11,0.12
2301817273,LopenVoorHoop,0.5,0.57
223940424,MiekeSchrijft,0.34,0.31
421475358,jeww_chainzz,0.14,0.03
39614362,SugaMaddie,0.22,0.08
157399353,liekq,0.22,0.13
519391387,GoudaFM,0.38,0.22
290230743,7thSR,0.32,0.23
311133497,JennaMorris69,0.08,0.05
807214707287490560,psym10,0.52,0.33
874600404025135104,mamabearbansta,0.26,0.23
77426811,gurcanbanger,0.53,0.33
826643029616361472,aubsfloyd,0.07,0.05
880057991441076225,Mkloviiin,0.13,0.1
862639562404876289,juliuscentrum,0.46,0.38
1390213466,criveraaa_,0.23,0.28
1043038274,Its_JBehm,0.16,0.05
284423299,TKnegtel,0.25,0.19
344194601,ACapestrain,0.1,0.04
718560175,RyanDeKeyser,0.18,0.15
3290676953,justnoahk,0.11,0.08
844301638483562496,TCCheeseballs,0.3,0.15
17199116,Danibelle__,0.2,0.2
1004976906,joshprovostt,0.13,0.05
1566112356,NRPAcademie,0.5,0.37
137514855,peter_norton30,0.19,0.18
1328274860,halybruns,0.27,0.19
514843530,lookitsleilani,0.32,0.19
304456456,NSSyndication,0.32,0.22
485339374,iScurvy,0.14,0.07
2285369892,MarcquiBlvck,0.33,0.39
1528355653,thompsonspliff,0.16,0.04
2151570960,HunterSchill,0.22,0.17
389655030,EmilyAlinger,0.08,0.04
1328318443,BenDavidCoco,0.08,0.05
2432476098,hoodsamantha_,0.22,0.15
6017342,scsiduck,0.14,0.1
2742244683,McMcElhaney,0.17,0.05
1611023497,baileyweeks99,0.11,0.11
717528702448328705,noah_wilger,0.26,0.19
355806834,SeanManoo,0.2,0.01
2460169886,sarahbluntbitch,0.16,0.15
800152595515834372,kylefortune06,0.24,0.21
613994995,TylerZuydhoek,0.17,0.14
915343098,HanbinsLife,0.27,0.3
370406792,Brandon__Vick,0.18,0.14
799476760291274752,trashcandann,0.27,0.19
2198690845,keeleyyyy__,0.26,0.23
1616074854,_axellllllll,0.15,0.16
2980242842,BradenHair_,0.22,0.26
2741788701,itsyungwillis,0.21,0.12
2524187941,theandrewolivas,0.34,0.28
2205723810,mckennahw,0.11,0.1
716524675426193409,paulawest_,0.22,0.19
707631842,kailebbb,0.18,0.13
739881864,korey_mills,0.3,0.13
1255680211,ell_hase,0.33,0.25
2517603970,meIanieboo,0.25,0.26
627962677,BasedGodBecky,0.18,0.06
416427230,JoeLowther13,0.09,0.05
1132280318,AnshyBaby,0.19,0.14
396296884,pa_RACH_ute,0.21,0.2
451126577,kaiserrrrrrrrr,0.06,0.05
827482639,sarah_murphy741,0.09,0.11
262473482,madiburrrnard,0.29,0.27
848557327158583296,usuxbsnzakks,0.14,0.1
292039271,craver_bri,0.35,0.27
392438726,JuliiaJohnson,0.2,0.14
147077212,MattSemyck,0.14,0.17
595102568,LRosenthal11,0.16,0.19
2849412760,bandbabe8,0.16,0.08
247126435,Taco_Hendrix,0.18,0.14
3249026493,jillianmacc,0.3075,0.31
361854489,Leila_Balady,0.38,0.17
520768582,Antonio_Annesi,0.25,0.09
63355328,justkriistel,0.21,0.21
436377847,omfgtots,0.31,0.32
845067574358376448,Alyviaowen1,0.26,0.11
545706535,KarisaStark,0.15,0.14
453360123,sadbrianr,0.22,0.09
3314050291,axelkleemeier,0.08,0.09
404964096,SlobbMeupSullY,0.18,0.13
2558220998,erincaarter,0.34,0.38
455354465,momsmyplug,0.24,0.18
154302911,Dudwhiz,0.14,0.09
2832578153,BestDamDeals,0.51,0.36
3174661721,TyntedBleu,0.35,0.31
3160208547,joshtleih,0.2,0.11
347504321,TateMoore5,0.15,0.1
2267724923,youngseppe,0.22,0.16
2691092005,08helen08,0.17,0.1
965155430,TyArcangelo,0.23,0.19
1440459510,delyndonrhodes,0.18,0.14
100794106,carlycolella,0.1,0.04
80950143,naqemily,0.23,0.15
478097057,annanorte,0.32,0.21
271627208,ashelby221,0.2,0.28
1075554606,reishalhober,0.23,0.1
965389207,graceelrod_,0.18,0.04
908182960947462145,j_kozk,0.23,0.24
2499149322,smithbeau916,0.18,0.11
2321344464,AlexxCampbell24,0.15,0.1
497695940,pennyiech,0.12,0.12
1542744030,TwitAbuser,0.24,0.28
708074955196522499,jessembryy,0.3,0.32
2971167520,lil_soso17,0.24,0.14
475997927,Sarah_Kellyx0x,0.18,0.26
2243229704,puppey123,0.31,0.21
82233988,10Frank10,0.15,0.14
598405095,tfin26,0.11,0.09
2181138808,Harley_0326,0.18,0.09
87558333,sameowthaaa,0.1,0.02
744219200,_kylesimonson,0.18,0.13
709270138193752065,Deora901,0.28,0.16
793301999949197312,mjbastillo,0.23,0.12
2725270494,kieran_miller1,0.25,0.25
4573192755,BITCHYBABYGlRL,0.1,0.08
385163870,bridgesb69,0.12,0.08
3382300397,bvcgraffix,0.49,0.21
2711679627,bigtbarr,0.11,0.06
1559865198,alyyboba,0.21,0.17
1528924459,morgan_wingo,0.27,0.13
888803283699212289,ImHereForNewws,0.76,0.7878337355686594
1556488112,DannyTare,0.06,0.04
858180810,SamJRasp97,0.08,0.05
2437039448,brivergenz,0.16,0.11
619880044,Ibensullivan,0.12,0.13
2731981643,k8loftus,0.23,0.23
3332713935,isaacblang_,0.15,0.04
791336107694780416,Vlad_Hirjoi,0.09,0.21
1279173859,SlappMasterFlex,0.11,0.02
874828302,isaacbrownie,0.27,0.17
1873358756,FaithJacobson19,0.17,0.15
2251187569,_RachaelSummers,0.16,0.09
771198347956789249,satanicwitch_,0.38,0.19
746160126,BeccaAversa,0.13,0.1
572844431,DillonBowman2,0.04,0.07
459761566,teddyeckhardt,0.19,0.13
2402698362,selenadeleonn,0.14,0.06
419124110,ShaninBreezy,0.14,0.17
891413148422590464,zentayuh,0.25,0.16
618834351,cisnerosnoah,0.23,0.13
516012361,MoneybagOG,0.21,0.12
3118841588,graceytatum,0.18,0.2
51523659,allygmiha,0.21,0.03
1962584882,DornerAly,0.26,0.11
2656840059,_DUNCANFAULK,0.2,0.05
620524996,MattRussell45,0.17,0.16
778738416439570432,evangotkicks,0.14,0.11
2737844416,ajwlls,0.16,0.16
1401469291,pannah_hearson,0.19,0.14
771150148902670336,alex__hopp,0.22,0.1
908279160,Garcia_Andy87,0.15,0.09
909202230,hunterwanner,0.21,0.15
1274232212,_okane__,0.12,0.13
1519871952,maryameldeeb99,0.24,0.25
111345115,JadeAtzert,0.17,0.19
1541848830,kar___kar,0.27,0.31
1837412887,BransonKurtz,0.11,0.01
733462706829721602,mariaastruz,0.2,0.29
393070932,kads_xx,0.2375,0.21
736102729,Drew__Barr,0.23,0.12
476401281,numeros,0.21,0.11
143599629,mattbrown318,0.09,0.07
713758918,austin_marks11,0.13,0.12
348294986,dominic36b,0.08,0.04
799006320,blackhand_Campo,0.18,0.17
614143767,pxpichulo,0.21,0.21
806469337993199616,bighairnocares,0.37,0.28
63390926,KPNwebcare,0.62,0.44
2189578243,PaigeConroyMuse,0.37,0.34
73740884,MaliqueDeshaun,0.26,0.23
1339708724,amhechi,0.31,0.25
778228903689224192,KevinNDorman_98,0.09,0.14
519840485,_mercurials,0.13,0.09
2734733243,0k0kbrooke,0.39,0.38
727911903280791553,DVCharlotteMari,0.43,0.47
1282212416,CaitlynCornee,0.25,0.14
2716410941,anttranchina,0.24,0.33
2665249078,emilyhorvath17,0.24,0.14
445052727,jojovacc,0.12,0.08
2174339804,yeboidlo,0.15,0.24
3025994841,_tuupaac,0.34,0.27
441322153,madi_jac,0.09,0.13
472707328,lorenzo_sly,0.23,0.2
1510716740,BornholmNu,0.37,0.2
632436570,Graceboran,0.29,0.28
3148847930,JohnJewish,0.14,0.12
971215351,DBoman24,0.24,0.17
33473772,Ldn_Sinfonietta,0.56,0.53
1542013452,burrryce,0.1,0.07
1408236997,devynciera,0.12,0.06
2890323709,lydlazar,0.27,0.13
2263220376,ZaynMalik1D112,0.14,0.22
802610869540679680,gilIianu,0.15,0.19
47961524,TobyStephensInV,0.49,0.31
838437675929600000,semiautocatic,0.32,0.32
503504202,breolinger,0.34,0.17
1041168180,Chris_ramirezzz,0.15,0.12
2767417333,aaustincherry,0.19,0.15
2355678342,mariahmadain,0.14,0.11
320691997,TGillespie14,0.29,0.26
195589555,ChefboyOdie,0.05,0.09
1083885578,karyngamliel,0.09,0.07
752885213710151680,LenehanKevin,0.07,0.04
536540176,TataGrace2,0.18,0.18
3238632996,jace_wrestles,0.15,0.12
849829652944134149,ling_healey,0.26,0.26
772564259259625472,gabxrham,0.22,0.18
757067210498203648,butterfly_nips,0.23,0.19
427102440,JDsmooth7,0.19,0.19
334957630,AleeTheriot,0.14,0.17
2480382894,dajennings3,0.09,0.11
539040462,zach_piltz1,0.12,0.05
1676446417,TylerTerrelll,0.1,0.08
2298028070,hnc_duh,0.18,0.11
908111520,noahrothhh,0.19,0.07
2155522423,spacebarbie1,0.33,0.21
1973581820,jacobschad10,0.21,0.25
2830952819,WGibsom,0.21,0.19
744552548,adoolzz,0.17,0.15
2856846202,peytonamick,0.21,0.11
453715522,Sir_burger,0.21,0.26
432174690,chuntaholic,0.19,0.14
2822915467,Saraaakhalafi,0.1,0.08
282568204,notyourrealdad_,0.15,0.05
738561150678380544,MaxGutwein25,0.14,0.16
636658858,annaxdru,0.14,0.18
165290211,BreNeely123,0.17,0.1
1588527590,maddi_mccabe,0.12,0.05
63490625,crawfordboy3,0.19,0.11
445890086,6urris,0.23,0.16
806436254,KimMikkelsenJV,0.29,0.19
102791195,ghatdamn,0.25,0.2
1895877096,Dwat81,0.25,0.24
762061280073121793,sean_warde,0.12,0.08
1262812052,ball_is_lyf3,0.2,0.16
392981234,Seth949,0.09,0.06
3214810503,GriffinHart27,0.15,0.04
635673599,JonathanPoopy,0.3,0.28
184535107,OG_ManTrain,0.2,0.11
297202419,SophieHugs,0.27,0.2
2668479848,justinjx_,0.23,0.13
2600968879,hailey__scott,0.14,0.08
1855111915,mguenther47,0.14,0.19
38754644,melissarossse,0.17,0.15
910571721274486784,OffcSmokeShop,0.51,0.5122782527593075
2645645577,AlexAlvera69,0.26,0.33
606901233,Danielle_Lashhh,0.08,0.03
3011535841,JoeDafreshGamer,0.46,0.33
2322716629,CarliKokott,0.26,0.16
4249971725,annette_maas,0.29,0.23
468116393,DoctorPhillian,0.12,0.14
144950495,karenvangelder,0.33,0.15
400541408,poulos3317,0.18,0.08
40148785,TheMartyLaFica,0.06,0.09
421626308,melissafosho,0.28,0.13
2830386127,jordannpinedaa,0.08,0.07
2299024572,_ianjg,0.14,0.22
990044832,thatdudesean05,0.1,0.03
336203286,BlackSheep_IU,0.54,0.42
514672647,nicolekostinski,0.18,0.17
479760345,SeanPage01,0.16,0.12
309433770,jhlax95,0.16,0.1
349949033,llizzieewalkerr,0.38,0.39
2240054030,Pbaik829,0.33,0.34
780576441121386496,realDKoelling,0.26,0.11
200564856,djspookydun,0.3,0.34
798746102,gerritveldt,0.22,0.13
387268676,Sk3tchyJeff,0.16,0.09
3904365687,SendingTheChall,0.22,0.23
1192633038,lyttleanna,0.27,0.33
777075186,Kylen_Scialla,0.12,0.13
90535247,JFleisch_,0.08,0.04
556066136,christiantylr69,0.05,0.03
596527557,tennething,0.42,0.43
883990104339091458,collectsunrays,0.28,0.3
4855385938,HeadHeadKrgKrg,0.17,0.04
377109855,MaritzaLesly,0.21,0.27
727359502023057408,swimminsmacha,0.26,0.18
414325306,maxiebear87,0.23,0.12
799245270,tristanOclock,0.12,0.11
2330994126,newportshawty69,0.16,0.15
1859785430,christinabaiked,0.23,0.08
474358027,NobleMurad,0.18,0.05
2753583586,gdowdyy,0.13,0.14
2895326483,ItsSuperNovah,0.3,0.28
70854198,mathiasfruhmann,0.19,0.09
2986254867,Ameliembkmbi_,0.41,0.32
910633583009701888,Juul_isnt_cuul,0.61,0.789786602042752
2327226604,laulombardo8,0.32,0.18
2246203387,liamHubnetwork,0.18,0.19
410442858,marcusmolch,0.47,0.32
2995471609,distort_music,0.19,0.2
1398861584,Maaricontrerass,0.29,0.25
805347053173764096,eliassosborne,0.21,0.23
925599619,TexAngeles,0.11,0.05
575842175,BoBoPushinKeys,0.15,0.12
770127208094597127,suzieyuksel,0.17,0.17
1018621178,JordanGrom,0.05,0.05
1362778537,zachgartlan69,0.14,0.12
895932264,mrbenzedrxne,0.33,0.14
3079176794,jboottyy,0.18,0.14
391484447,JahlilTokafor,0.23,0.1
626709200,LexiIncropera,0.14,0.08
2868333322,manda_thor,0.22,0.13
757756148938313728,bostontana,0.22,0.18
3877336282,ZacharyKent19,0.13,0.08
426195086,austincwill,0.15,0.14
588754513,hannahhfaithhh,0.19,0.13
2967220264,mike_payne3,0.21,0.19
466904390,axeljforys,0.16,0.14
1525475766,swagginjules,0.15,0.11
430886032,richhomie__Con,0.3375,0.1
374229235,whoiscrura,0.43,0.37
434676534,TheRealJeff_,0.22,0.21
3214084976,OladipoSZN,0.27,0.28
870626082,nicburkett,0.13,0.16
1384995746,freebern_taylor,0.18,0.06
3229164702,ayedeeuh,0.32,0.1
65115703,PatrrickCee,0.27,0.26
908344206434824192,Willmar927,0.82,0.93
903095088263217152,Kaymar777,0.39,0.19
532557939,dsbowenn,0.22,0.12
2174493570,AttyRoddick,0.25,0.31
345669635,ayushna_k,0.15,0.18
1704122852,BLoverPCA,0.26,0.2
3375402629,JoaoMitchell,0.08,0.18
165276401,hannahewalsh,0.24,0.09
367552979,Bean_Srowne,0.15,0.09
808198587893116928,sky_courtney07,0.06,0.03
1117457246,yung_lush,0.33,0.25
2508789068,lincolnxwong,0.3,0.23
952683823,danielamora99,0.33,0.27
2880515207,FluffWhite,0.25,0.24
1177596884,callilamonicaa,0.07,0.03
571293494,byrong1017,0.25,0.17
561750175,TBONE_STEAK3,0.28,0.14
999649602,MajdThePoet,0.15,0.09
2434217922,AlexHuhua,0.12,0.15
1049999125,ryleedian,0.27,0.25
463838005,dearsuburbiaa,0.1,0.05
838722300,Casey_Thorsen,0.22,0.16
857547284304756737,mybabyfungus,0.21,0.11
233248933,garrettehman,0.19,0.07
466992116,Dkohler17,0.21,0.13
240077222,m_shandzi,0.15,0.12
746235228109176832,roastmer,0.25,0.26
619742747,gillian_weigel,0.29,0.13
1589890800,albina_silchuk,0.3,0.25
52106317,badgaalcricri,0.37,0.44
1671988381,chrisspark__,0.13,0.08
2916936125,KazFujitta,0.11,0.09
857623951,alibesttt,0.14,0.08
3481926018,mayanakatherine,0.29,0.28
716177523722178561,landisbim,0.25,0.11
281848239,jakobe_malone,0.11,0.05
753162531091443712,MozaiekProject,0.41,0.46
32654066,Bj6ro,0.35,0.09
1324912699,mamjunior70,0.09,0.08
366243696,JustinLandry4,0.1,0.09
1501184341,LabarreN,0.26,0.2
2696960581,jteirruc,0.13,0.0
2616163689,JustinMalone21,0.17,0.1
3668617157,_eastphipps,0.29,0.23
78860721,yleareena,0.38,0.24
760282510710497280,taylanu0,0.09,0.18
4285982482,MikeDoww,0.13,0.12
15072472,itsjono,0.19,0.11
866853646763532288,muhrisalopez,0.25,0.27
245016872,Vajennnna,0.21,0.13
1005942488,_mariaguido,0.35,0.29
454837712,SteffenLarsen2,0.3,0.29
256547490,baileysloak,0.09,0.1
1126756392,JordynAdinolfi,0.15,0.07
720571190042042368,lexxeron,0.22,0.11
278574012,kimalajuwon,0.21,0.13
66834412,lexyjordan_,0.18,0.15
921339577,Luisigzmn,0.28,0.2
798220446,MiaFreer1,0.18,0.08
355055536,d_tarapchak,0.2,0.1
2688681836,omphalloskeptic,0.17,0.07
903799508865339394,nickraiolaaa,0.46,0.32
368644148,nate_704,0.2,0.18
1673922835,nye_samuel,0.11,0.13
324685751,ReenaChristy23,0.39,0.34
2820584967,RobinsonHuntter,0.09,0.07
1976589066,Alex_Tonn,0.21,0.11
154591004,rylandlynch,0.41,0.25
2397872841,ohmy_r5,0.33,0.38
423105854,kaytlintu,0.19,0.1
2602936598,ashley_ann7331,0.16,0.09
825569065,DomAlaimo,0.19,0.22
398239203,Uncle___Brad,0.29,0.14
178101855,spotifyisokay,0.1,0.04
1289845602,jillcancela,0.16,0.04
375127644,Bacchiballzz,0.18,0.17
381221761,bgerth37,0.18,0.07
144742908,mtwaterr,0.24,0.23
239066762,Tallin_RecklesS,0.23,0.19
1202516226,spencerdavis013,0.26,0.16
2222069682,JillianMaeder,0.32,0.18
2367309793,lynnkate1,0.18,0.11
859041768,Titamus303,0.17,0.26
385778339,gangsignspdx,0.2,0.17
369770313,Mannyshreds,0.1,0.04
2559142072,clay_stoon,0.13,0.02
64224139,dxlvcx,0.12,0.14
795998466568814592,AndrewFitz17,0.18,0.11
3287904577,brandon2bool,0.29,0.25
3246836372,alexaraia,0.14,0.11
1054049305,xxootori,0.23,0.15
96655413,TiaaTurnerr,0.1,0.06
479857765,ShelleyGoad,0.21,0.09
869271716,fracko__,0.12,0.1
344920171,abprum,0.22,0.1
518269196,nickls121,0.11,0.11
1639566512,carlyheinnn,0.1,0.03
29773561,rach_flood,0.17,0.22
950990310,dannyboy0220,0.1,0.06
602791288,bfahey_2,0.2,0.09
2740993658,VaporDepotUSA,0.63,0.65
387965472,ShaylaWatson21,0.13,0.08
720966942,laurrenwright,0.28,0.33
433838468,J0HNNYTSUNAMI__,0.26,0.23
3688055728,chessaaaaaaa,0.14,0.12
2738780325,PayneMedina,0.23,0.16
761363929616363520,JoeSet01,0.2,0.23
511186517,pakahhh,0.23,0.19
885044306733674496,choulians,0.25,0.18
2752395996,GibsonnStanczyk,0.16,0.08
393074600,NickCArlson3,0.2,0.16
473550492,Johnny_Drago21,0.19,0.23
613258914,MuchoBomb,0.36,0.21
2381090162,Daveyc33,0.16,0.05
1004668896,k_hermez,0.08,0.06
834657841,poberman41,0.08,0.07
1286500556,itz_kikin222,0.09,0.09
372559846,T_Desch,0.1,0.13
2526423913,zo_wright,0.19,0.09
2945069038,jksolos,0.43,0.37
377476840,SpencerCsaky,0.17,0.11
3997711996,bendar6969,0.2,0.1
25923515,Liviaschindel,0.33,0.33
1106190068,Tenbres,0.12,0.06
910713377277841408,dev_buchanan1,0.22,0.25
2679945630,UrMomCallMiDady,0.12,0.09
541443013,kimberkush,0.27,0.22
704837647538061312,bbrazil97,0.17,0.07
2422389678,journey_db,0.2,0.16
909305868839202816,Nathanhoctor2,0.45,0.41
3382345959,sean_hurls,0.23,0.2
748688485,megsiesss,0.09,0.13
1335476240,fatassvicky,0.19,0.17
482943527,CaraSatoskar,0.18,0.16
2385833352,sophiag1918,0.13,0.16
3271047414,willynewb,0.15,0.2
2408146280,morganamegna,0.25,0.21
901195577828007936,2ndperiodgym,0.55,0.39
2309597880,KleinTrent,0.18,0.12
1250361763,Boonchini,0.15,0.06
4685675730,jackadaflood,0.14,0.04
699371460771475456,sometimesIive,0.27,0.26
818311885812563968,timmyhupp14,0.29,0.19
1713975038,hhaleysmithh,0.34,0.14
415824582,Cliph_,0.17,0.03
543738067,A_K_NARIS,0.05,0.04
68075264,GriceBarcia,0.22,0.25
16532422,wjappe,0.41,0.28
867155808,babyoliveee,0.38,0.32
1860162272,gabbygo_,0.12,0.03
1493077039,jopro25,0.28,0.2
1358021785,kierbond64,0.09,0.1
2937718346,alayziahaney,0.19,0.09
3083079200,grumpbee,0.12,0.07
1362778484,meghan_nikole,0.22,0.13
425401212,keifermccaw,0.21,0.1
854217752,courtneycarduff,0.26,0.1
745314619716034561,Demusofficial,0.16,0.27
1697275562,CarolineSeely_,0.1775,0.19
779157625208528900,vickyndreu,0.1,0.07
788213087836831744,KlSSFIGHT,0.28,0.34
752913779894079488,brainierplanet,0.25,0.1
2765181982,TanneGOD,0.21,0.13
717782593266065408,nicolefazzah,0.31,0.33
2965464106,alyssalupoli7,0.29,0.34
2457314707,jsumm_,0.15,0.11
1058282144,BraydenSerna,0.29,0.15
2957026574,_montanaweiss,0.41,0.39
1201588686,hans_abrigo,0.32,0.23
1093492585,Jake_Dearth,0.21,0.13
718438224549515264,TahjLinton,0.15,0.05
701800321576734727,TheRealAYanders,0.14,0.15
210995898,Pdoranit,0.18,0.19
844053628713279489,datbeeboi,0.24,0.15
434627688,buckytaughtme,0.1,0.07
728899970,danny2murray,0.14,0.03
1169450173,stylebones,0.25,0.11
3023344911,TyTheGeorge,0.1,0.09
635877528,Gerg48,0.09,0.03
731400503947603968,Juniormint__,0.21,0.26
894064140691664896,taatiperez,0.25,0.27
240885820,KalebEldred,0.08,0.07
1686479395,maureensuszko,0.29,0.21
370135166,omegajakey,0.08,0.07
622990603,Cphil98,0.1,0.07
2968923094,sebastianreyy,0.24,0.34
1422423758,sheypooett,0.16,0.11
2390623110,50Calvin,0.1,0.07
571979252,JMillz274,0.16,0.09
1409269405,cheerbeeer,0.28,0.17
89047747,Joey13276,0.22,0.22
952530072,shanfreund,0.15,0.19
2234105508,ArisKaplan,0.1,0.06
782925403,taaranicholeee,0.15,0.15
3024241733,Straqt,0.38,0.31
862509317567770624,flowerKO2,0.23,0.3
2215291692,mattlombardi33,0.21,0.15
2452454501,jaydanturn,0.21,0.25
2319126135,lehavilac,0.13,0.06
398260508,Philip_Hallett,0.09,0.05
2277260804,Moonshine__mike,0.13,0.09
444170353,SwagggDaddy69,0.13,0.16
2777892063,yungboge,0.08,0.05
591344419,chessy_ivelisse,0.22,0.08
3929503993,yeezydeath,0.37,0.26
899906508,tmaynes23,0.19,0.09
2524656318,mandaf1erce_,0.27,0.16
721192479396098048,erickdixonjr,0.22,0.15
2732083649,HayyyAnna,0.19,0.27
1428620298,ellydews,0.12,0.06
385673314,J_BUSH55,0.2,0.13
985787112,Cwilly657,0.19,0.1
825142197301358592,duatwinka,0.17,0.1
2227498628,HollywoodMaxG,0.16,0.21
865281560,BrandonForseth,0.2,0.16
1952313433,BrittMayberry24,0.15,0.14
186209666,NC_Malibu,0.16,0.06
982814526,justiceeve,0.31,0.11
756017096,laxchick87,0.15,0.18
339529003,_crbritain,0.03,0.02
784077648054067200,naomijade0702,0.4,0.17
491717790,SilvestreKyle,0.13,0.18
4325661495,THEClTY,0.17,0.13
783459277,longdongbridge,0.1,0.04
740375790664065024,lacaponefanacc,0.17,0.08
609443967,jaredonovan,0.2,0.03
784849600637263872,PapaW0RK,0.38,0.34
4872712095,HentaiMoans,0.21,0.1
1087915116,Groovy_Txnyy,0.02,0.02
714971784186085376,Luzadervader,0.19,0.13
333926354,maxb220,0.16,0.09
185966988,MissKSizzle,0.13,0.01
1043852293,Evangelyn_K,0.16,0.14
786059519973556228,rugratkay,0.33,0.4
894602875,JordanFJames,0.18,0.15
761622571691479040,noah_rodriguez2,0.12,0.03
2400949798,acosta_amaya,0.34,0.39
2186457975,marc_hauwe,0.48,0.28
37030025,CHeshmatpour,0.34,0.15
85237872,AllHailJennifer,0.11,0.07
434606743,desco102,0.08,0.14
